Games Played,Win Rate against Models,Draw Rate against Models,Win Rate against Random Moves,Average Game Length,Average Loss,Average Max Q value
17700,0.49,0.03,0.85,13.96,0.020992304399068674,0.8077001694046205
17800,0.65,0.01,0.85,14.12,0.021179364706093617,0.8182084448584966
17900,0.55,0.02,0.85,14.41,0.020768672326157877,0.8179266977105472
18000,0.5,0.01,0.85,13.67,0.020918182556861065,0.8135029613994935
18100,0.57,0.0,0.85,13.24,0.02108255599171711,0.8114748120190225
18200,0.47,0.01,0.85,13.26,0.020780906125652195,0.8105560685652002
18300,0.46,0.06,0.85,13.43,0.020801251133395655,0.8022738017971085
18400,0.61,0.0,0.85,13.11,0.020491370788567963,0.7985995007359483
18500,0.62,0.02,0.85,12.83,0.01992861603490985,0.7946302709397761
18600,0.62,0.01,0.85,13.01,0.02040322224063237,0.7964772120700401
18700,0.53,0.02,0.85,13.79,0.020641357382569444,0.8014669563158181
18800,0.59,0.05,0.85,14.45,0.020111558368593418,0.7967050504572577
18900,0.68,0.0,0.85,12.88,0.020981881173179704,0.7977675420138662
19000,0.68,0.01,0.85,12.46,0.02054005079909768,0.7997091997640098
19100,0.62,0.0,0.85,13.44,0.02080602283071842,0.8032878987088801
